88. 	NIKE FRANCE	FR	-	MO	93.42	274	ST-OUEN-L'AUMONE	C	4616	Agents involved in the sale of textiles, clothing, fur, footwear and leather goods	36.97	FR320367139	11	1
														
	No subsidiaries match the selected criteria in the applied filter.													
89. 	NIKE FUNDAMENTALS C.V.	NL	MO	n.a.	n.a.	n.a.	HILVERSUM	E			n.a.	NLLEI255549	n.a.	1
90. 	NIKE GESELLSCHAFT M.B.H.	AT	-	MO	n.a.	23	WIEN	C	4642	Wholesale of clothing and footwear	159.52	AT9110176544	n.a.	1
														
90.1. 	NIKE DENMARK APS	DK	100.00	100.00	n.a.	31	KOKKEDAL	C	4642	Wholesale of clothing and footwear	9.56	DK12530633	1	2
														
90.2. 	NIKE FINLAND OY	FI	100.00	100.00	2.62	n.a.	VANTAA	F	4616	Agents involved in the sale of textiles, clothing, fur, footwear and leather goods	4.54	FI08355519	0	2
														
90.3. 	NIKE SALES (MALAYSIA) SDN BHD	MY	100.00	100.00	77.88	n.a.	WILAYAH PERSEKUTUAN	C	4642	Wholesale of clothing and footwear	19.58	MY198708-M	17	2
														
90.4. 	NIKE SWEDEN AB	SE	100.00	100.00	12.5	57	SOLNA	C	4616	Agents involved in the sale of textiles, clothing, fur, footwear and leather goods	8.32	SE5565370649	2	2
														
91. 	NIKE GLIDE C.V.	NL	MO	n.a.	n.a.	n.a.	HILVERSUM	C	6420	Activities of holding companies	n.a.	NL51909723	n.a.	1
92. 	NIKE GLOBAL HOLDING B.V.	NL	-	MO	n.a.	1	HILVERSUM	F	6420	Activities of holding companies	5.13	NL32124656	n.a.	1
	No subsidiaries match the selected criteria in the applied filter.													
93. 	NIKE GLOBAL SERVICES PTE. LTD.	SG	MO	n.a.	n.a.	n.a.	SINGAPORE	C	7490	Other professional, scientific and technical activities nec	n.a.	SG200908738H	n.a.	1
														
94. 	NIKE GLOBAL TRADING PTE. LTD.	SG	MO	n.a.	n.a.	n.a.	SINGAPORE	C			n.a.	SGLEI50787	n.a.	1
95. 	NIKE HELLAS EPE	GR	MO	n.a.	n.a.	n.a.		C			n.a.	GR2-95761	n.a.	1
96. 	NIKE HOLDING, LLC	US	MO	n.a.	n.a.	n.a.	DOVER	C			n.a.	USLEI31852	n.a.	1
96.1. 	NIKE (THAILAND) LIMITED	TH	99.98	n.a.	77.25	n.a.	SATHORN, BANGKOK	C	4771	Retail sale of clothing in specialised stores	43.1	TH0105540077511	12	2
														
97. 	NIKE HONG KONG LIMITED	HK	-	MO	n.a.	40	KWUN TONG	C	4642	Wholesale of clothing and footwear	n.a.	HK0000201771	n.a.	1
														
98. 	NIKE HUARACHE	BM	-	MO	n.a.	n.a.	WIEN	C	6420	Activities of holding companies	n.a.	BM40097R	n.a.	1
99. 	NIKE IGNITE LLC	US	MO	n.a.	n.a.	n.a.		C			n.a.	US2-95869	n.a.	1
99.1. 	NIKE (THAILAND) LIMITED	TH	-	n.a.	77.25	n.a.	SATHORN, BANGKOK	C	4771	Retail sale of clothing in specialised stores	43.1	TH0105540077511	12	2
														
100. 	NIKE INDIA HOLDING B.V.	NL	-	MO	n.a.	1	HILVERSUM	F	6420	Activities of holding companies	153.27	NL32124652	n.a.	1
100.1. 	NIKE INDIA PRIVATE LIMITED	IN	100.00	100.00	127.2	n.a.	BANGALORE	C	1520	Manufacture of footwear	100.27	IN0000399209	-16	2
101. 	NIKE INNOVATE C.V.	NL	MO	n.a.	n.a.	n.a.	OREGON	C	7740	Leasing of intellectual property and similar products, except copyrighted works	n.a.	NL60166878	n.a.	1
														
102. 	NIKE INTERNATIONAL HOLDING INC	US	MO	n.a.	n.a.	n.a.		C			n.a.	US2-95870	n.a.	1
103. 	NIKE INTERNATIONAL LLC	US	MO	n.a.	n.a.	n.a.		C			n.a.	US2-95871	n.a.	1
104. 	NIKE INTERNATIONAL LTD	GB	MO	n.a.	n.a.	n.a.		C			n.a.	GB2-95847	n.a.	1
105. 	NIKE INTERNATIONAL LTD	BM	-	MO	n.a.	20		C	4690	Non-specialised wholesale trade	n.a.	BM8283R	n.a.	1
106. 	NIKE ISRAEL LTD	IL	MO	n.a.	n.a.	52	HERZLIYA	C	4642	Wholesale of clothing and footwear	n.a.	IL53-281-3011	n.a.	1
														
106.1. 	NIKE RETAIL ISRAEL LTD	IL	100.00	100.00	n.a.	n.a.	HERZLIYA	C	4772	Retail sale of footwear and leather goods in specialised stores	n.a.	IL60-004-8476	n.a.	2
														
107. 	NIKE ITALY S.R.L.	IT	-	MO	65.94	187	ROMA	C	4619	Agents involved in the sale of a variety of goods	30.55	IT08424900150	8	1
														
108. 	NIKE JAPAN GROUP L.L.C.	JP	MO	n.a.	n.a.	n.a.		C			n.a.	JP1010703002010	n.a.	1
109. 	NIKE JAPAN K.K.	JP	MO	n.a.	n.a.	n.a.		C			n.a.	JP9010701007169	n.a.	1
110. 	NIKE JUMP LTD	BM	-	MO	n.a.	n.a.	HAMILTON	C	6420	Activities of holding companies	n.a.	BM41272R	n.a.	1
111. 	NIKE KOREA LLC	KR	MO	n.a.	n.a.	n.a.	SEOUL	C	4690	Non-specialised wholesale trade	n.a.	KR1101140096021	n.a.	1
112. 	NIKE LAVADOME	BM	-	MO	n.a.	n.a.	HAMILTON	C	6420	Activities of holding companies	n.a.	BM40095R	n.a.	1
113. 	NIKE LICENCIAMENTOS LTDA.	BR	MO	n.a.	1.69	36	SAO PAULO	C	7740	Leasing of intellectual property and similar products, except copyrighted works	n.a.	BR10548697000193	n.a.	1
														
114. 	NIKE LIGHTNING C.V.	NL	MO	n.a.	n.a.	n.a.	OREGON	C	6420	Activities of holding companies	n.a.	NL60166649	n.a.	1
115. 	NIKE LOGISTICS YUGEN KAISHA	JP	MO	n.a.	n.a.	n.a.		C			n.a.	JP2-95778	n.a.	1
116. 	NIKE MAGYARORSZÁG KORLÁTOLT FELELOSSÉGU TÁRSASÁG	HU	MO	n.a.	n.a.	n.a.	BUDAPEST	C	4616	Agents involved in the sale of textiles, clothing, fur, footwear and leather goods	n.a.	HU23313688	n.a.	1
														
117. 	NIKE MAXIM C.V.	NL	MO	n.a.	n.a.	n.a.		C			n.a.	NL*110154112769	n.a.	1
118. 	NIKE MERCURIAL CORP	US	MO	n.a.	n.a.	n.a.	CHICAGO	C			n.a.	US256469351L	n.a.	1
119. 	NIKE MERCURIAL HONG KONG LIMITED	HK	-	MO	7.38	50	CHEUNG SHA WAN	C	4616	Agents involved in the sale of textiles, clothing, fur, footwear and leather goods	n.a.	HK0000177333	n.a.	1
														
120. 	NIKE MERCURIAL I LIMITED	GB	-	MO	n.a.	n.a.	SUNDERLAND	C	4642	Wholesale of clothing and footwear	0.69	GB00198168	-1	1
														
121. 	NIKE MEXICO HOLDINGS LLC	US	MO	n.a.	n.a.	n.a.	DELAWARE	C			n.a.	US2-95874	n.a.	1
122. 	NIKE NEW ZEALAND COMPANY	NZ	-	MO	51.64	n.a.	FREEMANS BAY	C	4642	Wholesale of clothing and footwear	10.17	NZ9429039058393	1	1
														
123. 	NIKE NZ HOLDING B.V.	NL	-	MO	n.a.	1	HILVERSUM	F	6420	Activities of holding companies	3.5	NL32124654	n.a.	1
123.1. 	NIKE NEW ZEALAND COMPANY	NZ	100.00	100.00	51.64	n.a.	FREEMANS BAY	C	4642	Wholesale of clothing and footwear	10.17	NZ9429039058393	1	2
														
124. 	NIKE OFFSHORE HOLDING B.V.	NL	-	MO	n.a.	1	HILVERSUM	C	6420	Activities of holding companies	142.92	NL32124657	n.a.	1
124.1. 	NIKE CANADA HOLDING B.V.	NL	99.00	n.a.	n.a.	1	HILVERSUM	F	6420	Activities of holding companies	49.44	NL32124649	n.a.	2
124.2. 	NIKE (SWITZERLAND) GMBH	CH	-	n.a.	n.a.	75	RÜMLANG	C	4649	Wholesale of other household goods	n.a.	CHCHE106089157	n.a.	2
														
125. 	NIKE OSCILLATE LLC	US	MO	n.a.	n.a.	n.a.	DELAWARE	C			n.a.	US*110154112776	n.a.	1
126. 	NIKE PANAMA S.DE R.L.	PA	MO	n.a.	n.a.	n.a.		C			n.a.	PA2319LRPP	n.a.	1
127. 	NIKE PEGASUS	BM	-	MO	n.a.	n.a.	HAMILTON	C	6420	Activities of holding companies	n.a.	BM41363R	n.a.	1
128. 	NIKE PHILIPPINES, INC.	PH	MO	n.a.	108.27	n.a.	TAGUIG CITY	C	4764	Retail sale of sporting equipment in specialised stores	43.72	PHA199902790	15	1
														
129. 	NIKE POLAND SP. Z O.O.	PL	-	MO	15.34	n.a.	WARSZAWA	C	4616	Agents involved in the sale of textiles, clothing, fur, footwear and leather goods	12.62	PL014845927	2	1
														
130. 	NIKE RETAIL HELLAS LTD	GR	-	MO	22.12	61	MOSCHATO	C	4771	Retail sale of clothing in specialised stores	8.08	GR997953829	1	1
														
	No subsidiaries match the selected criteria in the applied filter.													
131. 	NIKE RETAIL ISRAEL LTD	IL	-	MO	n.a.	n.a.	HERZLIYA	C	4772	Retail sale of footwear and leather goods in specialised stores	n.a.	IL60-004-8476	n.a.	1
														
132. 	NIKE RETAIL LLC	RU	MO	n.a.	n.a.	n.a.		C			n.a.	RU2-95820	n.a.	1
133. 	NIKE RETAIL POLAND SP. Z O.O.	PL	-	MO	21.45	n.a.	WARSZAWA	C	4642	Wholesale of clothing and footwear	9.63	PL015532840	0	1
														
134. 	NIKE RETAIL TURKEY	TR	MO	n.a.	n.a.	n.a.		C			n.a.	TR2-95838	n.a.	1
135. 	NIKE REVOLUTION C.V.	NL	MO	n.a.	n.a.	n.a.	OREGON	C	6420	Activities of holding companies	n.a.	NL66363071	n.a.	1
135.1. 	NIKE SWIFT B.V.	NL	100.00	100.00	n.a.	n.a.	HILVERSUM	C	6420	Activities of holding companies	n.a.	NL67515789	n.a.	2
136. 	NIKE RUSSIA LLC	RU	MO	n.a.	n.a.	n.a.		C			n.a.	RU2-95821	n.a.	1
137. 	NIKE SALES (MALAYSIA) SDN BHD	MY	-	MO	77.88	n.a.	WILAYAH PERSEKUTUAN	C	4642	Wholesale of clothing and footwear	19.58	MY198708-M	17	1
														
138. 	NIKE SERVICIOS DE MEXICO	MX	MO	n.a.	n.a.	n.a.	GUADALAJARA	C	1520	Manufacture of footwear	n.a.	MXNSM001001PK5	n.a.	1
139. 	NIKE SINGAPORE PTE LTD	SG	MO	n.a.	n.a.	n.a.	SINGAPORE	C	4642	Wholesale of clothing and footwear	n.a.	SG199002308G	n.a.	1
														
140. 	NIKE SLOVAKIA, S.R.O.	SK	-	MO	0.35	n.a.	BRATISLAVA - MESTSKA CAST RACA	C	4616	Agents involved in the sale of textiles, clothing, fur, footwear and leather goods	1.11	SK46188738	0	1
														
141. 	NIKE SOURCING (GUANGZHOU) CO LTD	CN	MO	n.a.	n.a.	n.a.		C			n.a.	CN2-95749	n.a.	1
142. 	NIKE SOURCING INDIA PRIVATE LIMITED	IN	MO	n.a.	2.65	n.a.	BANGALORE	C	4771	Retail sale of clothing in specialised stores	1.71	IN0000399214	0	1
														
143. 	NIKE SOUTH AFRICA (PTY) LTD	ZA	MO	n.a.	n.a.	100	HALFWAY HOUSE	C	4690	Non-specialised wholesale trade	n.a.	ZA199500010507	n.a.	1
144. 	NIKE SOUTH AFRICA HOLDINGS LLC	US	MO	n.a.	n.a.	n.a.		C			n.a.	US2-95876	n.a.	1
145. 	NIKE SPHERE C.V.	NL	MO	n.a.	n.a.	n.a.	HILVERSUM	C	6420	Activities of holding companies	n.a.	NL51429721	n.a.	1
146. 	NIKE SPORTS (CHINA) CO., LTD.	CN	-	MO	2858.66	1000	SUZHOU	C	4642	Wholesale of clothing and footwear	1837.78	CN9363203275	457	1
														
147. 	NIKE TAILWIND	BM	-	MO	n.a.	n.a.	BASSERSDORF	C	6420	Activities of holding companies	n.a.	BM40098R	n.a.	1
148. 	NIKE TAIWAN LIMITED	TW	MO	n.a.	n.a.	n.a.	SONGSHAN DIST., TAIPEI CITY	C	4690	Non-specialised wholesale trade	n.a.	TW53762288	n.a.	1
														
149. 	NIKE TN INC	US	MO	n.a.	n.a.	n.a.	MEMPHIS	C	1520	Manufacture of footwear	n.a.	US188493198L	n.a.	1
150. 	NIKE USA INC	US	-	MO	n.a.	n.a.	BEAVERTON	C	1520	Manufacture of footwear	n.a.	US149207942L	n.a.	1
151. 	NIKE VICTORY COÖPERATIEF U.A.	NL	MO	n.a.	n.a.	1	HILVERSUM	C	6420	Activities of holding companies	2483.05	NL51315297	n.a.	1
151.1. 	NIKE 360 HOLDING B.V.	NL	100.00	100.00	80.76	579	HILVERSUM	C	7022	Business and other management consultancy activities	86.7	NL32152659	5	2
														
151.1.1. 	NAI KE CAI GOU FU WU ( GUANG ZHOU ) YOU XIAN GONG SI	CN	-	n.a.	n.a.	n.a.	GUANGZHOU	C			n.a.	CN9397499964	n.a.	3
151.2. 	NIKE EUROPE HOLDING B.V.	NL	100.00	100.00	292.53	3	HILVERSUM	F	6420	Activities of holding companies	2323.65	NL32054966	-56	2
151.2.1. 	CONVERSE NETHERLANDS B.V.	NL	100.00	100.00	643.98	118	HILVERSUM	F	6420	Activities of holding companies	423.1	NL34186851	120	3
151.2.1.1. 	AMERICAN CONVERSE SL.	ES	100.00	100.00	n.a.	n.a.	EL PRAT DE LLOBREGAT	C	4642	Wholesale of clothing and footwear	n.a.	ESB66559899	n.a.	4
														
151.2.1.2. 	CONVERSE DEUTSCHLAND GMBH	DE	100.00	100.00	n.a.	1	FRANKFURT	C	4642	Wholesale of clothing and footwear	n.a.	DE2151727670	n.a.	4
														
	No subsidiaries match the selected criteria in the applied filter.													
151.2.1.3. 	CONVERSE FRANCE S A S	FR	100.00	100.00	n.a.	n.a.	ST-OUEN-L'AUMONE	C	4618	Agents specialised in the sale of other particular products	n.a.	FR811794940	n.a.	4
														
151.2.1.4. 	CONVERSE RETAIL (UK) LIMITED	GB	100.00	100.00	n.a.	n.a.	LONDON	C	4642	Wholesale of clothing and footwear	n.a.	GB10584502	n.a.	4
														
151.2.1.5. 	CONVERSE RETAIL B.V.	NL	100.00	100.00	n.a.	3	HILVERSUM	C	4649	Wholesale of other household goods	n.a.	NL63439182	n.a.	4
														
151.2.1.6. 	CONVERSE RETAIL GMBH	AT	100.00	100.00	n.a.	2	WIEN	C	8299	Other business support service activities nec	n.a.	AT9111059344	n.a.	4
														
151.2.1.7. 	CONVERSE RETAIL ITALY S.R.L.	IT	100.00	100.00	n.a.	n.a.	ROMA	C	4642	Wholesale of clothing and footwear	n.a.	IT13808291002	n.a.	4
														
151.2.1.8. 	CONVERSE DO BRASIL LTDA	BR	-	n.a.	0.92	36	SAO PAULO	C	4642	Wholesale of clothing and footwear	n.a.	BR23541259000145	n.a.	4
														
151.2.2. 	NIKE CHILE B.V.	NL	100.00	100.00	n.a.	1	HILVERSUM	F	6420	Activities of holding companies	41.89	NL32135477	n.a.	3
151.2.2.1. 	NIKE DE CHILE LIMITADA	CL	-	n.a.	37.46	250	SANTIAGO	C			n.a.	CL966756705	n.a.	4
151.2.3. 	NIKE EUROPEAN OPERATIONS NETHERLANDS B.V.	NL	100.00	100.00	9370.82	9270	HILVERSUM	C	4649	Wholesale of other household goods	5429.93	NL32057998	1,285	3
														
151.2.3.1. 	A.S. ROMA MERCHANDISING S.R.L.	IT	100.00	100.00	2.25	2	ROMA	C	4771	Retail sale of clothing in specialised stores	1.68	IT12788071004	0	4
														
151.2.3.2. 	AMERICAN NIKE SL	ES	100.00	100.00	52.95	241	EL PRAT DE LLOBREGAT	C	4616	Agents involved in the sale of textiles, clothing, fur, footwear and leather goods	20.38	ESB59088054	6	4
														
151.2.3.3. 	F.C. INTERNAZIONALE MERCHANDISING S.R.L.	IT	100.00	100.00	2.83	2	MILANO	C	7740	Leasing of intellectual property and similar products, except copyrighted works	2.8	IT08612120967	0	4
														
151.2.3.4. 	HURLEY 999 SL	ES	100.00	100.00	8.82	14	EL PRAT DE LLOBREGAT	C	4642	Wholesale of clothing and footwear	10.02	ESB63209084	-1	4
														
151.2.3.5. 	NIKE AIR ACE B.V.	NL	100.00	100.00	n.a.	n.a.	HILVERSUM	C	6420	Activities of holding companies	n.a.	NL66066700	n.a.	4
151.2.3.5.1. 	NIKE LASER HOLDING B.V.	NL	100.00	100.00	n.a.	n.a.	HILVERSUM	C	7010	Activities of head offices	28.32	NL32135478	9	5
151.2.3.6. 	NIKE ASIA HOLDING B.V.	NL	100.00	100.00	n.a.	1	HILVERSUM	C	7010	Activities of head offices	104.55	NL32132605	n.a.	4
151.2.3.7. 	NIKE CHELSEA MERCHANDISING LIMITED	GB	100.00	100.00	n.a.	n.a.	LONDON	C	3230	Manufacture of sports goods	n.a.	GB10586258	n.a.	4
151.2.3.8. 	NIKE NORWAY AS	NO	100.00	100.00	6.6	32	LYSAKER	C	4642	Wholesale of clothing and footwear	3.73	NO996691284	1	4
														
151.2.3.9. 	NIKE RETAIL B.V.	NL	100.00	100.00	n.a.	114	HILVERSUM	C	4649	Wholesale of other household goods	n.a.	NL32060874	n.a.	4
														
151.2.3.9.1. 	NIKE RETAIL POLAND SP. Z O.O.	PL	100.00	100.00	21.45	n.a.	WARSZAWA	C	4642	Wholesale of clothing and footwear	9.63	PL015532840	0	5
														
151.2.3.9.2. 	NIKE RETAIL TK PERAKENDE TICARET LIMITED SIRKETI	TR	100.00	100.00	41.45	n.a.	SARIYER	C	4771	Retail sale of clothing in specialised stores	29.09	TR2072369F	1	5
151.2.3.9.3. 	NIKE RERAIL LIMITED LIABILITY COMPANY	RU	99.00	n.a.	n.a.	n.a.	MOSCOW	C	4649	Wholesale of other household goods	n.a.	RU89618454	n.a.	5
														
151.2.3.9.4. 	NIKE RETAIL HELLAS LTD	GR	99.00	n.a.	22.12	61	MOSCHATO	C	4771	Retail sale of clothing in specialised stores	8.08	GR997953829	1	5
														
151.2.3.10. 	NIKE CZECH, S.R.O.	CZ	99.00	n.a.	10.52	75	PRAHA 11	C	4616	Agents involved in the sale of textiles, clothing, fur, footwear and leather goods	4.48	CZ24845736	0	4
														
151.2.3.11. 	NIKE SLOVAKIA, S.R.O.	SK	85.00	n.a.	0.35	n.a.	BRATISLAVA - MESTSKA CAST RACA	C	4616	Agents involved in the sale of textiles, clothing, fur, footwear and leather goods	1.11	SK46188738	0	4
														
151.2.3.12. 	NIKE LASER HOLDING B.V.	NL	-	MO	n.a.	n.a.	HILVERSUM	C	7010	Activities of head offices	28.32	NL32135478	9	4
151.2.3.13. 	NIKE CR D.O.O.	HR	-	n.a.	3.87	26	BUZIN	C	4619	Agents involved in the sale of a variety of goods	1.26	HR89078216952	0	4
														
151.2.3.14. 	NIKE MAGYARORSZÁG KORLÁTOLT FELELOSSÉGU TÁRSASÁG	HU	-	n.a.	n.a.	n.a.	BUDAPEST	C	4616	Agents involved in the sale of textiles, clothing, fur, footwear and leather goods	n.a.	HU23313688	n.a.	4
														
151.2.4. 	NIKE GALAXY HOLDING B.V.	NL	100.00	100.00	n.a.	1	HILVERSUM	C	7010	Activities of head offices	56.48	NL32132604	n.a.	3
151.2.4.1. 	FRENCH FOOTBALL MERCHANDISING	FR	100.00	100.00	4.38	n.a.	ST-OUEN-L'AUMONE	C	7740	Leasing of intellectual property and similar products, except copyrighted works	4.94	FR527837967	0	4
														
151.2.4.2. 	FUTBOL CLUB BARCELONA MERCHANDISING SL	ES	100.00	100.00	55.43	137	BARCELONA	C	4764	Retail sale of sporting equipment in specialised stores	19.18	ESB62891205	2	4
														
	No subsidiaries match the selected criteria in the applied filter.													
151.2.4.3. 	NIKE FRANCE	FR	100.00	100.00	93.42	274	ST-OUEN-L'AUMONE	C	4616	Agents involved in the sale of textiles, clothing, fur, footwear and leather goods	36.97	FR320367139	11	4
														
151.2.4.4. 	NIKE ITALY S.R.L.	IT	99.00	n.a.	65.94	187	ROMA	C	4619	Agents involved in the sale of a variety of goods	30.55	IT08424900150	8	4
														
151.2.4.5. 	LATAM COMERCIO DE PRODUTOS ESPORTIVOS LTDA.	BR	-	n.a.	0.46	16	SAO PAULO	C	4764	Retail sale of sporting equipment in specialised stores	n.a.	BR15502863000134	n.a.	4
151.2.4.6. 	NIKE DO BRASIL COMERCIO E PARTICIPACOES LTDA	BR	-	n.a.	6.14	1001	SAO PAULO	C	4642	Wholesale of clothing and footwear	n.a.	BR59546515000134	n.a.	4
151.2.5. 	NIKE GESELLSCHAFT M.B.H.	AT	100.00	100.00	n.a.	23	WIEN	C	4642	Wholesale of clothing and footwear	159.52	AT9110176544	n.a.	3
														
151.2.6. 	NIKE GROUP HOLDING B.V.	NL	100.00	100.00	n.a.	1	HILVERSUM	F	6420	Activities of holding companies	11.98	NL32124653	n.a.	3
151.2.6.1. 	NIKE POLAND SP. Z O.O.	PL	100.00	100.00	15.34	n.a.	WARSZAWA	C	4616	Agents involved in the sale of textiles, clothing, fur, footwear and leather goods	12.62	PL014845927	2	4
														
151.2.6.2. 	CONVERSE DO BRASIL LTDA	BR	-	n.a.	0.92	36	SAO PAULO	C	4642	Wholesale of clothing and footwear	n.a.	BR23541259000145	n.a.	4
														
151.2.6.3. 	LATAM COMERCIO DE PRODUTOS ESPORTIVOS LTDA.	BR	-	n.a.	0.46	16	SAO PAULO	C	4764	Retail sale of sporting equipment in specialised stores	n.a.	BR15502863000134	n.a.	4
151.2.6.4. 	NIKE DO BRASIL COMERCIO E PARTICIPACOES LTDA	BR	-	n.a.	6.14	1001	SAO PAULO	C	4642	Wholesale of clothing and footwear	n.a.	BR59546515000134	n.a.	4
151.2.6.5. 	NIKE INDIA PRIVATE LIMITED	IN	-	n.a.	127.2	n.a.	BANGALORE	C	1520	Manufacture of footwear	100.27	IN0000399209	-16	4
151.2.6.6. 	NIKE LICENCIAMENTOS LTDA.	BR	-	n.a.	1.69	36	SAO PAULO	C	7740	Leasing of intellectual property and similar products, except copyrighted works	n.a.	BR10548697000193	n.a.	4
														
151.2.7. 	NIKE LIMITED LIABILITY COMPANY	RU	100.00	100.00	n.a.	n.a.	MOSCOW	C	4642	Wholesale of clothing and footwear	n.a.	RU59803846	n.a.	3
														
151.2.8. 	TWIN DRAGONS HOLDING B.V.	NL	100.00	100.00	n.a.	1	HILVERSUM	F	6420	Activities of holding companies	0.04	NL32125793	n.a.	3
151.2.9. 	NIKE GLOBAL HOLDING B.V.	NL	99.00	n.a.	n.a.	1	HILVERSUM	F	6420	Activities of holding companies	5.13	NL32124656	n.a.	3
151.2.10. 	NIKE INDIA HOLDING B.V.	NL	99.00	n.a.	n.a.	1	HILVERSUM	F	6420	Activities of holding companies	153.27	NL32124652	n.a.	3
151.2.11. 	NIKE INTERNATIONAL HOLDING B.V.	NL	99.00	n.a.	n.a.	1	HILVERSUM	F	6420	Activities of holding companies	53.54	NL32124648	n.a.	3
151.2.12. 	NIKE NZ HOLDING B.V.	NL	99.00	n.a.	n.a.	1	HILVERSUM	F	6420	Activities of holding companies	3.5	NL32124654	n.a.	3
151.2.13. 	NIKE OFFSHORE HOLDING B.V.	NL	99.00	n.a.	n.a.	1	HILVERSUM	C	6420	Activities of holding companies	142.92	NL32124657	n.a.	3
151.3. 	NIKE FUEL B.V.	NL	100.00	100.00	n.a.	1	HILVERSUM	F	6420	Activities of holding companies	1.3	NL32124650	n.a.	2
151.4. 	NIKE UK HOLDING B.V.	NL	100.00	100.00	n.a.	1	HILVERSUM	C	7010	Activities of head offices	0.21	NL32128692	n.a.	2
152. 	NIKE VIETNAM LTD LIABILITY COMPANY	VN	MO	n.a.	n.a.	n.a.		C			n.a.	VN2-95887	n.a.	1
153. 	NIKE VISION TIMING TECH LAB	US	MO	n.a.	n.a.	n.a.	AUSTIN	C	4771	Retail sale of clothing in specialised stores	n.a.	US129117088L	n.a.	1
														
153.1. 	NIKE VISION TIMING & TECHLAB LP	US	>50.00	n.a.	n.a.	n.a.	HILLSBORO	C	4771	Retail sale of clothing in specialised stores	n.a.	US129156096L	n.a.	2
														
154. 	NIKE VOMERO COÖPERATIEF U.A.	NL	MO	n.a.	n.a.	1	HILVERSUM	C	6420	Activities of holding companies	352.68	NL51315467	n.a.	1
154.1. 	CONVERSE TRADING COMPANY B.V.	NL	100.00	100.00	n.a.	5	HILVERSUM	F	6420	Activities of holding companies	3.29	NL32139662	n.a.	2
154.2. 	NIKE TRADING COMPANY B.V.	NL	100.00	100.00	9923.88	122	HILVERSUM	F	6420	Activities of holding companies	7720.77	NL32135791	846	2
155. 	NIKE WAFFLE	BM	-	MO	n.a.	n.a.	HILVERSUM	C			n.a.	BM41362R	n.a.	1
156. 	NIKE WHOLESALE LLC	SI	MO	n.a.	n.a.	n.a.		C			n.a.	SI2-95827	n.a.	1
157. 	NIKE WOODSIDE I HOLDINGS INC	US	MO	n.a.	n.a.	n.a.	OREGON	C			n.a.	US2-95882	n.a.	1
158. 	NIKE WOODSIDE I LLC	US	MO	n.a.	n.a.	n.a.	OREGON	C			n.a.	US2-95880	n.a.	1
159. 	NIKE WOODSIDE II HOLDINGS INC	US	MO	n.a.	n.a.	n.a.	OREGON	C			n.a.	US2-95883	n.a.	1
160. 	NIKE WOODSIDE II LLC	US	MO	n.a.	n.a.	n.a.	OREGON	C			n.a.	US2-95881	n.a.	1
161. 	NIKE ZOOM LLC	US	MO	n.a.	n.a.	n.a.		C			n.a.	US2-95884	n.a.	1
162. 	NORTH WEST MERCHANDISING LIMITED	GB	-	MO	n.a.	n.a.	SUNDERLAND	C	8299	Other business support service activities nec	4.31	GB04077874	n.a.	1
														
163. 	PT HURLEY INDONESIA	ID	MO	n.a.	n.a.	n.a.		C			n.a.	ID2-95770	n.a.	1
164. 	PT NIKE INDONESIA	ID	MO	n.a.	n.a.	n.a.	JAKARTA	C			n.a.	IDLEI52731	n.a.	1
165. 	TRIAX INSURANCE INC	US	MO	n.a.	n.a.	n.a.		A			n.a.	US2-95763	n.a.	1
166. 	TWIN DRAGONS GLOBAL LIMITED	HK	-	MO	n.a.	n.a.		C			n.a.	HK0000201904	n.a.	1
167. 	YUGEN KAISHA HURLEY JAPAN	JP	MO	n.a.	n.a.	n.a.		C			n.a.	JP2-95779	n.a.	1
168. 	GRABIT INC	US	-	n.a.	3	1	SUNNYVALE	C	4614	Agents involved in the sale of machinery, industrial equipment, ships and aircraft	n.a.	US255480308L	n.a.	1
														
														
*														
